Organisation,SectorCluster,County
South Sudan Network of PLHIV(SSNeP+),Protection,Aweil South
South Sudan Network of PLHIV(SSNeP+),Logistics,Juba
South Sudan Network of PLHIV(SSNeP+),Education,Rumbek East
South Sudan Network of PLHIV(SSNeP+),Protection,Aweil East
South Sudan Network of PLHIV(SSNeP+),Protection,Ezo
South Sudan Network of PLHIV(SSNeP+),Health,Aweil North
South Sudan Network of PLHIV(SSNeP+),Education,Aweil Center
South Sudan Network of PLHIV(SSNeP+),Logistics,Rumbek Center
South Sudan Network of PLHIV(SSNeP+),Education,Yambio
South Sudan Network of PLHIV(SSNeP+),Protection,Aweil West
South Sudan Network of PLHIV(SSNeP+),Protection,Juba
South Sudan Network of PLHIV(SSNeP+),Health,Bor
South Sudan Network of PLHIV(SSNeP+),Logistics,Tambura
South Sudan Network of PLHIV(SSNeP+),Health,Aweil East
South Sudan Network of PLHIV(SSNeP+),Health,Aweil West
South Sudan Network of PLHIV(SSNeP+),Protection,Ibba
South Sudan Network of PLHIV(SSNeP+),Protection,Rumbek Center
South Sudan Network of PLHIV(SSNeP+),Health,Juba
South Sudan Network of PLHIV(SSNeP+),Logistics,Yei
South Sudan Network of PLHIV(SSNeP+),Health,Ibba
South Sudan Network of PLHIV(SSNeP+),Protection,Rumbek Center
South Sudan Network of PLHIV(SSNeP+),Protection,Torit
South Sudan Network of PLHIV(SSNeP+),Health,Rumbek Center
South Sudan Network of PLHIV(SSNeP+),Nutrition,Aweil North
South Sudan Older People's Organization,Health,Torit
South Sudan Older People's Organization,Protection,Kapoeta East
South Sudan Older People's Organization,Protection,Juba
South Sudan Older People's Organization,Protection,Magwi
South Sudan Older People's Organization,Protection,Kapoeta South
South Sudan Older People's Organization,Health,Ikotos
South Sudan Older People's Organization,Health,Torit
South Sudan Older People's Organization,Health,Ikotos
South Sudan Older People's Organization,Protection,Ikotos
South Sudan Older People's Organization,Health,Torit
South Sudan Older People's Organization,Protection,Kapoeta North
South Sudan Older People's Organization,Health,Juba
South Sudan Older People's Organization,Protection,Ikotos
South Sudan Older People's Organization,Protection,Kapoeta North
South Sudan Older People's Organization,Protection,Kapoeta East
South Sudan Older People's Organization,Protection,Magwi
South Sudan Older People's Organization,Health,Juba
South Sudan Older People's Organization,Logistics,Juba
South Sudan Older People's Organization,Health,Juba
South Sudan Older People's Organization,Protection,Juba
South Sudan Older People's Organization,Protection,Kapoeta South
South Sudan Older People's Organization,Health,Magwi
South Sudan Older People's Organization,Protection,Ikotos
South Sudan Older People's Organization,Protection,Juba
South Sudan Older People's Organization,Protection,Kapoeta South
South Sudan Older People's Organization,Protection,Kapoeta North
South Sudan Older People's Organization,Health,Magwi
South Sudan Older People's Organization,Nutrition,Magwi
South Sudan Older People's Organization,Health,Magwi
South Sudan Older People's Organization,Protection,Kapoeta East
South Sudan Older People's Organization,Protection,Magwi
South Sudan Older People's Organization,Health,Ikotos
South Sudan Pastoralist Development and Rehabilitation Organization,Education,Kapoeta North
South Sudan Pastoralist Development and Rehabilitation Organization,Health,Kapoeta North
South Sudan Pastoralist Development and Rehabilitation Organization,Nutrition,Kapoeta East
South Sudan Pastoralist Development and Rehabilitation Organization,Protection,Kapoeta East
South Sudan Pastoralist Development and Rehabilitation Organization,Education,Kapoeta South
South Sudan Pastoralist Development and Rehabilitation Organization,Health,Kapoeta South
South Sudan Pastoralist Development and Rehabilitation Organization,Nutrition,Kapoeta North
South Sudan Pastoralist Development and Rehabilitation Organization,Protection,Kapoeta North
South Sudan Pastoralist Development and Rehabilitation Organization,Education,Kapoeta East
South Sudan Pastoralist Development and Rehabilitation Organization,Health,Kapoeta East
South Sudan Pastoralist Development and Rehabilitation Organization,Logistics,Juba
South Sudan Pastoralist Development and Rehabilitation Organization,Nutrition,Kapoeta South
South Sudan Pastoralist Development and Rehabilitation Organization,Protection,Kapoeta South
SOUTH SUDAN RED CROSS,Nutrition,Juba
SOUTH SUDAN RED CROSS,Protection,Juba
SOUTH SUDAN RED CROSS,Health,Torit
SOUTH SUDAN RED CROSS,Health,Jur River
SOUTH SUDAN RED CROSS,Logistics,Juba
SOUTH SUDAN RED CROSS,Protection,Torit
SOUTH SUDAN RED CROSS,Protection,Terekeka
SOUTH SUDAN RED CROSS,Health,Bor
SOUTH SUDAN RED CROSS,Health,Bagari
SOUTH SUDAN RED CROSS,Nutrition,Torit
SOUTH SUDAN RED CROSS,Protection,Bor
SOUTH SUDAN RED CROSS,Protection,Rumbek Center
SOUTH SUDAN RED CROSS,Health,Juba
SOUTH SUDAN RED CROSS,Health,Rumbek Center
South Sudan Veterans Association,Protection,Gogrial East
South Sudan Veterans Association,Protection,Gogrial West
South Sudan Veterans Association,Protection,Renk
South Sudan Widows and OrphansCharitable Organization,Protection,Kodok
South Sudan Widows and OrphansCharitable Organization,Education,Kodok
South Sudan Women Empowerment Network,Education,Juba
South Sudan Women Empowerment Network,Protection,Awerial
South Sudan Women Empowerment Network,Health,Awerial
South Sudan Women Empowerment Network,Protection,Bor
South Sudan Women Empowerment Network,Education,Awerial
South Sudan Women Empowerment Network,Logistics,Awerial
South Sudan Women Empowerment Network,Protection,Juba
SOWETO COMMUNITY BASED ORGANIZATION,Education,Kajo Keji
SOWETO COMMUNITY BASED ORGANIZATION,Education,Yei
SOWETO COMMUNITY BASED ORGANIZATION,Protection,Juba
SOWETO COMMUNITY BASED ORGANIZATION,Protection,Morobo
SOWETO COMMUNITY BASED ORGANIZATION,Education,Morobo
SOWETO COMMUNITY BASED ORGANIZATION,Health,Juba
SOWETO COMMUNITY BASED ORGANIZATION,Protection,Kajo Keji
SOWETO COMMUNITY BASED ORGANIZATION,Protection,Terekeka
SOWETO COMMUNITY BASED ORGANIZATION,Education,Juba
SOWETO COMMUNITY BASED ORGANIZATION,Education,Terekeka
SOWETO COMMUNITY BASED ORGANIZATION,Health,Yei
SOWETO COMMUNITY BASED ORGANIZATION,Protection,Lainya
SOWETO COMMUNITY BASED ORGANIZATION,Protection,Yei
SPRINGS ADVOCACY NETWORK,Education,Kajo Keji
SPRINGS ADVOCACY NETWORK,Protection,Kajo Keji
St. Monica Agency for Peace and Development,Nutrition,Torit
St. Monica Agency for Peace and Development,Protection,Magwi
St. Monica Agency for Peace and Development,Nutrition,Magwi
St. Monica Agency for Peace and Development,Protection,Torit
St. Vincent De Paul Society,Education,Juba
St. Vincent De Paul Society,Health,Juba
Star Trust Organization,Nutrition,Ezo
Star Trust Organization,Nutrition,Ibba
Star Trust Organization,Nutrition,Anzara
Star Trust Organization,Nutrition,Tambura
Star Trust Organization,Nutrition,Yambio
Star Trust Organization,Nutrition,Maridi
Star Trust Organization,Nutrition,Nagero
STOP SUFFERING ORGANIZATION ,Education,Mundri East
STOP SUFFERING ORGANIZATION ,Nutrition,Mundri East
STOP SUFFERING ORGANIZATION ,Health,Mundri West
STOP SUFFERING ORGANIZATION ,Protection,Mundri East
STOP SUFFERING ORGANIZATION ,Logistics,Mundri East
STOP SUFFERING ORGANIZATION ,Protection,Mundri West
street Beats Foundation ,Education,Terekeka
street Beats Foundation ,Education,Yei
street Beats Foundation ,Education,Juba
street Beats Foundation ,Education,Kapoeta North
street Beats Foundation ,Education,Maban
street Beats Foundation ,Education,Morobo
street Beats Foundation ,Education,Pibor
street Beats Foundation ,Education,Torit
street Beats Foundation ,Education,Kajo Keji
street Beats Foundation ,Education,Kapoeta South
street Beats Foundation ,Education,Magwi
street Beats Foundation ,Education,Mundri East
street Beats Foundation ,Education,Tali
street Beats Foundation ,Education,Yambio
street Beats Foundation ,Education,Akobo
street Beats Foundation ,Education,Kapoeta East
street Beats Foundation ,Education,Lainya
street Beats Foundation ,Education,Maridi
street Beats Foundation ,Education,Mundri West
Sudan Evangelical Mission,Protection,Maridi
Sudan Evangelical Mission,Education,Mundri West
Sudan Evangelical Mission,Health,Mundri East
Sudan Evangelical Mission,Protection,Mundri West
Sudan Evangelical Mission,Protection,Jur River
Sudan Evangelical Mission,Health,Mvolo
Sudan Evangelical Mission,Health,Maridi
Sudan Evangelical Mission,Protection,Mundri East
Sudan Evangelical Mission,Education,Mvolo
Sudan Evangelical Mission,Health,Mundri West
Sudan Evangelical Mission,Protection,Mvolo
Sudan Medical Care,Education,Pigi
Sudan Medical Care,Health,Bor
Sudan Medical Care,Health,Raja
Sudan Medical Care,Health,Pigi
Sudan Medical Care,Health,Twic East
Sudan Medical Care,Health,Aweil West
Sudan Medical Care,Health,Awerial
Sudan Medical Care,Health,Duk
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Education,Aweil West
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Education,Kajo Keji
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Health,Kapoeta North
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Health,Lainya
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Nutrition,Kapoeta North
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Education,Magwi
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Education,Terekeka
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Health,Budi
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Health,Morobo
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Protection,Morobo
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Education,Juba
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Education,Yei
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Health,Magwi
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Health,Yei
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Health,Kajo Keji
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Protection,Kajo Keji
SUPPORT FOR PEACE AND EDUCATION DEVELOPMENT PROGRAM,Education,Aweil Center
Support for Women in Governance Organization,Protection,Maban
Support for Women in Governance Organization,Education,Bor
Support for Women in Governance Organization,Education,Renk
Support for Women in Governance Organization,Health,Juba
Support for Women in Governance Organization,Protection,Bor
Support for Women in Governance Organization,Protection,Renk
Support for Women in Governance Organization,Education,Juba
Support for Women in Governance Organization,Health,Maban
Support for Women in Governance Organization,Protection,Juba
Support for Women in Governance Organization,Education,Maban
Support for Women in Governance Organization,Health,Bor
Support for Women in Governance Organization,Health,Renk
Survivor Aid,Education,Akobo
Survivor Aid,Education,Yei
Survivor Aid,Protection,Akobo
Survivor Aid,Protection,Lainya
Survivor Aid,Education,Lainya
Survivor Aid,Health,Juba
Survivor Aid,Protection,Bor
Survivor Aid,Protection,Pibor
Survivor Aid,Education,Yambio
Survivor Aid,Logistics,Juba
Survivor Aid,Protection,Juba
SUSTAINABLE CHILDREN AID,Education,Juba
SUSTAINABLE CHILDREN AID,Protection,Lainya
SUSTAINABLE CHILDREN AID,Protection,Juba
SUSTAINABLE CHILDREN AID,Education,Kajo Keji
SUSTAINABLE CHILDREN AID,Protection,Kajo Keji
SUSTAINABLE CHILDREN AID,Education,Juba
SUSTAINABLE CHILDREN AID,Protection,Lainya
SUSTAINABLE CHILDREN AID,Protection,Juba
SUSTAINABLE CHILDREN AID,Education,Kajo Keji
SUSTAINABLE CHILDREN AID,Protection,Kajo Keji
SUSTAINABLE DEVELOPMENT INITIATIVES,Nutrition,Bor
SUSTAINABLE DEVELOPMENT INITIATIVES,Protection,Aweil South
SUSTAINABLE DEVELOPMENT INITIATIVES,Health,Bor
SUSTAINABLE DEVELOPMENT INITIATIVES,Logistics,Aweil North
SUSTAINABLE DEVELOPMENT INITIATIVES,Logistics,Rumbek East
SUSTAINABLE DEVELOPMENT INITIATIVES,Nutrition,Aweil North
SUSTAINABLE DEVELOPMENT INITIATIVES,Nutrition,Cueibet
SUSTAINABLE DEVELOPMENT INITIATIVES,Protection,Cueibet
SUSTAINABLE DEVELOPMENT INITIATIVES,Education,Aweil North
SUSTAINABLE DEVELOPMENT INITIATIVES,Health,Rumbek East
SUSTAINABLE DEVELOPMENT INITIATIVES,Logistics,Aweil South
SUSTAINABLE DEVELOPMENT INITIATIVES,Logistics,Rumbek North
SUSTAINABLE DEVELOPMENT INITIATIVES,Nutrition,Aweil South
SUSTAINABLE DEVELOPMENT INITIATIVES,Protection,Aweil North
SUSTAINABLE DEVELOPMENT INITIATIVES,Education,Aweil South
SUSTAINABLE DEVELOPMENT INITIATIVES,Health,Rumbek North
SUSTAINABLE DEVELOPMENT INITIATIVES,Logistics,Bor
SUSTAINABLE DEVELOPMENT INITIATIVES,Logistics,Torit
TARGET,Education,Mundri East
TARGET,Education,Yambio
TARGET,Education,Mundri West
TARGET,Education,Juba
The Center for Peace and Advocacy ,Health,Juba
The Center for Peace and Advocacy ,Protection,Fangak
The Center for Peace and Advocacy ,Health,Bor
The Center for Peace and Advocacy ,Protection,Ayod
The Center for Peace and Advocacy ,Protection,Juba
The Center for Peace and Advocacy ,Health,Fangak
The Center for Peace and Advocacy ,Protection,Bor
The Center for Peace and Advocacy ,Health,Ayod
The Crow’s Conservation Foundation,Education,Budi
The Crow’s Conservation Foundation,Education,Magwi
The Crow’s Conservation Foundation,Education,Ikotos
The Crow’s Conservation Foundation,Education,Torit
The Crow’s Conservation Foundation,Education,Lopa
The Extra-time Humanitarian Organization for People Empowerment,Logistics,Juba
The Foundation For Community Support Services,Health,Torit
The Foundation For Community Support Services,Protection,Juba
The Foundation For Community Support Services,Education,Torit
The Foundation For Community Support Services,Nutrition,Ikotos
